"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"157","TPX2",-0.385459319793003,6.20977419192278,-10.1787736164822,0.000551966336970848,0.00540963353838938,0.122171784134507,4
"158","ANGPTL4",-0.404445839088427,6.22538141176638,-10.1761972082438,0.000552502972893033,0.00540963353838938,0.120997864099421,4
"159","APOL1",-0.531450108505854,5.49598043861444,-10.0169993248099,0.000586959868826584,0.00571086111367751,0.0478887619695181,4
"160","MINAR1",-0.439899827525474,6.05717640127159,-9.99067089763256,0.000592913445246433,0.00573273187372644,0.0356882231070754,4
"161","UQCRHL",-0.496709557550463,5.91965052706262,-9.93726711081944,0.000605222052711107,0.00581539450648498,0.0108441422078203,4
"162","POTENTIALLY_ACTIVE_7",-0.430520092780187,6.19062868802109,-9.90023380340329,0.000613944594635715,0.00586279190062624,-0.00646090835875501,4
"163","LOC100130027",-0.404873378589311,6.10090751251444,-9.82119737542569,0.000633089442926763,0.00597188639151039,-0.0436055104805266,4
"164","ZNF7",-0.404873378589311,6.10090751251444,-9.82119737542569,0.000633089442926763,0.00597188639151039,-0.0436055104805266,4
"165","GRSF1",-0.376897054310188,6.02527364570184,-9.76476992103422,0.000647213611569983,0.00606811792181069,-0.0703031971263322,4
"166","LOC100421094",-0.822382210203788,5.85526729576075,-9.69695608915065,0.000664710455898156,0.00609040038563381,-0.102587335002013,4
"167","USP17L1",-0.822382210203788,5.85526729576075,-9.69695608915065,0.000664710455898156,0.00609040038563381,-0.102587335002013,4
