"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"12461","FBXO6",-0.0834053755504535,3.91822867733492,-1.40258376998149,0.204334477063121,0.318430478136833,-6.26011147059259,4
"12462","ING3",0.104058669347197,4.16124671718023,1.40252799255605,0.20435041034766,0.318430478136833,-6.26018068430551,4
"12463","DPAGT1",0.0824615442315286,4.28839051399025,1.40228065999889,0.204421076319448,0.318515034987351,-6.26048757879261,4
"12464","SRSF11",0.178719142092968,3.64958373824094,1.40189051629022,0.20453258958056,0.318663218634861,-6.2609716151129,4
"12465","ALDH5A1",0.0832239040402278,4.45861376401476,1.4017535124521,0.204571761744684,0.318698679608506,-6.26114157288344,4
"12466","IFT46",-0.0805941342636842,3.83596133178916,-1.40137038161266,0.204681342163156,0.31884381385098,-6.26161681063207,4
"12467","METTL24",-0.102272009997199,4.11393879039589,-1.40130892318427,0.204698924953937,0.318845626347999,-6.26169303735384,4
"12468","ASB10",-0.0793542608260947,4.4162664726668,-1.4009422458865,0.204803856586573,0.318983485005988,-6.26214778784885,4
"12469","PALLD",-0.189607012538606,3.26705886564573,-1.40079760547007,0.20484526138268,0.319022385980453,-6.26232715175602,4
"12470","EPHB2",-0.150377174707768,2.9097943332623,-1.40042158300065,0.20495293663195,0.319164480870556,-6.26279339720211,4
"12471","NAIP",-0.0901817723088055,3.87887566105954,-1.40033552678062,0.204977586214178,0.31917727100418,-6.26290009205981,4
"12472","TXN",-0.111121910201735,4.11923502459973,-1.3997433644273,0.205147274497314,0.31940428318153,-6.26363417289509,4
"12473","ZNF806",-0.0894585061399464,4.04726255988995,-1.39971198191517,0.205156270875082,0.31940428318153,-6.26367307179609,4
"12474","CCDC155",-0.08500558273434,3.498298918853,-1.39964426272431,0.205175685034172,0.3194089007278,-6.2637570086884,4
"12475","GNRH1",-0.128065003110995,3.77330776952016,-1.39907128718888,0.205340014881975,0.319639098115677,-6.26446711313042,4
"12476","MAFG",0.094807551945635,4.57138905998053,1.39861015962516,0.20547235195157,0.319819461570018,-6.26503848446291,4
"12477","PEX5",-0.103590541885501,4.18450534466388,-1.39737617531253,0.20582686240498,0.320345583156393,-6.26656696984462,4
"12478","SRFBP1",-0.0942784679243334,4.12631568622719,-1.39716668790701,0.205887100051325,0.320413655705777,-6.26682637903159,4
"12479","ZNF558",0.0788962355159679,4.29174640344226,1.39699106499757,0.205937612155546,0.320466583095485,-6.2670438370539,4
"12480","LOC157562",0.0821516327549717,4.33851573507898,1.39690820198482,0.205961448791181,0.320477994717623,-6.26714643359463,4
"12481","KLC1",-0.0793086378314632,3.75626062940566,-1.39666203865379,0.206032275429381,0.320562515548687,-6.26745119993918,4
"12482","RNF214",-0.0826996494416341,3.70514993421145,-1.3965129834487,0.206075172471336,0.320603571080025,-6.26763572558208,4
"12483","CCDC78",0.0826801335773105,4.33751221886772,1.39638611045612,0.206111691904994,0.320617881263707,-6.26779278174202,4
"12484","PTCH1",-0.0854824733838653,4.2937893163841,-1.39636631042918,0.206117391714101,0.320617881263707,-6.26781729149443,4
"12485","ZMYND8",-0.0846142131903635,3.75234666863394,-1.39592781543235,0.206243656763408,0.320788591965448,-6.26836003952258,4
"12486","KCNK6",-0.100005153348077,3.72640384183024,-1.39577148014362,0.206288690338105,0.320832939105851,-6.26855352096006,4
"12487","CDAN1",-0.0922915786780948,4.21957195633674,-1.3955878179777,0.206341606831927,0.320889538165227,-6.26878080693484,4
"12488","IL20RB",-0.0830755311380747,3.99966369250321,-1.39541453615758,0.206391543653175,0.320924573225228,-6.26899523178527,4
"12489","RPS27",-0.119333834582325,4.02866498650144,-1.39538395131081,0.206400358795583,0.320924573225228,-6.26903307698633,4
"12490","CEP295",-0.106337646042793,4.19987546179637,-1.3953376152473,0.206413714381951,0.320924573225228,-6.26909041161433,4
"12491","TNIP2",-0.130356500800886,4.00836424161933,-1.39506824712853,0.206491370448604,0.321019607937029,-6.26942369739293,4
"12492","BEND5",-0.0817204716738206,4.11932605958341,-1.3945890009609,0.206629596613965,0.321133845297836,-6.26961651966653,4
