"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"137","GATA6",-3.45161123969391,4.77345991470504,-47.7836679218885,1.03439945989488e-08,1.17930679453293e-07,10.930976002332,6
"138","EIF2AK2",-2.09190119630394,3.99276877900821,-47.6556160906915,1.05048346479558e-08,1.17930679453293e-07,10.91732307649,6
"139","BTBD2",-2.37150562332541,4.10562766870697,-48.1548898023051,9.89379396828224e-09,1.14221636335318e-07,10.9072343196956,6
"140","NPM1",-2.98564756096946,4.02070315289826,-47.6436642502124,1.05199959693306e-08,1.17930679453293e-07,10.8384218841995,6
"141","NUP98",-2.12910180777911,5.15990964052358,-47.4783063563048,1.07324153589546e-08,1.18433606725108e-07,10.8150261855256,6
"142","GOLGA8O",-1.40062805899554,5.47027529559925,-46.2272459137163,1.25133901301267e-08,1.35372129589553e-07,10.7737544686794,6
"143","GOLGA8Q",-1.24308873288956,5.62030660786226,-47.0123074025225,1.13586588183632e-08,1.23745388676112e-07,10.750702352794,6
"144","C8orf58",-1.62093851360122,4.60554264887287,-45.6279604208456,1.34881971437138e-08,1.43905110216036e-07,10.7019978575514,6
"145","MAGEB4",-3.29914726013313,3.69655318354737,-45.6347964917918,1.3476585792589e-08,1.43905110216036e-07,10.6526917662359,6
"146","DUSP9",-1.59382354380507,5.64591713419914,-45.2773238537452,1.40998206753207e-08,1.4768271441269e-07,10.6416100564523,6
"147","CDC20",-1.92697499654878,5.04307896799555,-45.2612314467388,1.41286630465922e-08,1.4768271441269e-07,10.6394157007311,6
"148","CDC20-DT",-1.92697499654878,5.04307896799555,-45.2612314467388,1.41286630465922e-08,1.4768271441269e-07,10.6394157007311,6
"149","CASP10",-2.17728679207534,4.39738032007802,-44.8785001794108,1.483547075979e-08,1.54030021915404e-07,10.6210771159042,6
"150","SPIN3",-1.44842446812937,5.6834872231203,-44.6276942310068,1.53211647126592e-08,1.57988148902193e-07,10.5262257109811,6
"151","EXO1",-1.02341010817177,6.05160374790363,-43.8132662296428,1.70320823831013e-08,1.71095009393882e-07,10.5130342401119,6
"152","LOC124903556",-2.05550245666381,5.0000441929891,-44.5261606193906,1.55230760395174e-08,1.57988148902193e-07,10.490395537899,6
"153","PRC1",-2.05550245666381,5.0000441929891,-44.5261606193906,1.55230760395174e-08,1.57988148902193e-07,10.490395537899,6
"154","PRDM1",-3.86537074918983,4.4820784131626,-44.2754137613024,1.60352362359246e-08,1.62134055274349e-07,10.393629022938,6
"155","APOL1",-1.56381726191662,4.32759279404056,-42.4714882002648,2.03657496681536e-08,1.99403890738187e-07,10.2939857389446,6
"156","BAK1",-2.58934177097332,3.08824306035628,-43.4196106864684,1.79389081611446e-08,1.7904187693736e-07,10.2812840979724,6
"157","FAM111B",-2.18462828327353,5.12901104964688,-42.8905301302619,1.92484853761206e-08,1.89665011954513e-07,10.2506296193525,6
"158","TRPV5",-3.73376363259133,4.43450515674176,-43.2262199929245,1.84050908919401e-08,1.82517151345073e-07,10.2016814438021,6
"159","NO_SITE_148",-1.49017876011381,5.51590321588427,-42.2895540879588,2.08744047405751e-08,2.03098768136288e-07,10.1878376200333,6
"160","LRRC41",-0.960458930432013,5.97266354729051,-41.434379305593,2.34744486981469e-08,2.21432756927032e-07,10.1372682535632,6
"161","EIF4A3",-1.04561135675195,5.80332638356545,-41.648470951361,2.27895008462992e-08,2.16290538706901e-07,10.1118387275062,6
"162","ELF3",-3.08628001130888,5.47508444621975,-41.881570684775,2.20702334632269e-08,2.10757105972914e-07,10.110015456018,6
"163","ELF3-AS1",-3.08628001130888,5.47508444621975,-41.881570684775,2.20702334632269e-08,2.10757105972914e-07,10.110015456018,6
"164","RN7SL484P",-2.82161459285547,5.28476384863964,-41.9106553057284,2.19823698251831e-08,2.10757105972914e-07,10.0747051426465,6
